column1,id,actual_price,average_rating,brand,category,discount,out_of_stock,seller,selling_price,sub_category
24631,01e83308-846b-5735-84c7-d081d3c00dfd,1999,3.599999905,JACK AND HAR,Clothing and Accessories,65,FALSE,Rakshita,699,Winter Wear
5844,01e8df3b-58b0-5861-81bb-5eb59e582722,999,3.599999905,SATDEVANGIKHADIBHAND,Clothing and Accessories,30,FALSE,Satdevangi Khadi Bhandar,699, Kurtas Ethnic Sets and Bottoms
552,01ea3943-95a9-56c8-a5e2-c7b5cef28411,1299,2.599999905,Fairdea,Clothing and Accessories,78,FALSE,InstaHeaven,284,Topwear
15780,01eac017-1e1a-5e2a-a0b0-310256d9f8d5,1500,5,TEE BUD,Clothing and Accessories,73,FALSE,T-SHIRT EXPRESS,399,Topwear
25510,01eb5fd3-8c5b-5f39-ae9c-c3fb6347b22e,1599,3.900000095,Free Authori,Clothing and Accessories,50,FALSE,BioworldMerchandising,799,Topwear
12967,01ed5efc-e106-5c51-8aff-9e9be9f7b038,3399,4.800000191,ATTIITU,Clothing and Accessories,69,FALSE,ATTIITUDE,1049,Bottomwear
14831,01f240e7-2261-50b9-a3cc-acdc7713c7bc,1499,4,Scott Internation,Clothing and Accessories,66,FALSE,switzinc,499,Topwear
9618,01f34ecd-d931-5cfc-9b2b-247d3ff61988,599,3.200000048,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
25311,01f40260-a240-5577-86d0-6a546ec53955,799,3.900000095,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,519,Topwear
18321,01fc8b83-e3ff-5595-8066-53484add5a6e,2199,4,Mountain colou,Clothing and Accessories,62,FALSE,MountainColours,826,Bottomwear
6520,0203a290-0482-5091-a6cc-ca5f0eeb2fef,1599,2.900000095,Mo,Clothing and Accessories,37,FALSE,KKSONS,999,Topwear
18137,020a423b-062e-5323-8602-b7113f70dd3d,849,4.199999809,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
24611,0212aced-a03d-50b9-94c5-c509ad0f930b,1499,3.599999905,JACK AND HAR,Clothing and Accessories,76,FALSE,Rakshita,349,Winter Wear
27164,02169ed1-c9d7-58e0-8d84-692d82650d8a,1499,4.5,Pu,Clothing and Accessories,61,FALSE,CONSULTINGFASHIONS,582,Topwear
1148,0219d5f0-4e86-58fd-93af-7c6d3ccc8b53,2299,3.299999952,Solid Styl,Clothing and Accessories,56,FALSE,SKDLifestyles,999,Topwear
26487,021ed73b-9661-5a04-b57c-6699e74fa66d,699,3.299999952,ATHL,Clothing and Accessories,63,FALSE,ATHLIV,253,Topwear
14929,022364fc-3880-5544-9cca-36c7105a071b,1599,4.5,AS Tre,Clothing and Accessories,59,FALSE,AS Trend,648,Topwear
5099,02246e8f-3cfa-54e7-ac82-0981727673e6,999,3.799999952,Bone,Footwear,71,FALSE,Manojsunda,284,Men's Footwear
29888,0225ea55-f954-5616-a83b-2dce381d3fc3,1250,3.799999952,Oka,Clothing and Accessories,44,FALSE,OKANE,688,Topwear
14388,022802ae-6111-5db4-bb9b-5d46e6541bb5,999,4.199999809,Marca Disa,Clothing and Accessories,45,FALSE,Marca Disati,549,Topwear
19232,022fc6fe-f915-5c5e-9d39-ce73738d1161,999,3.200000048,yellowvib,Clothing and Accessories,66,FALSE,AMALGUS ENTERPRISE,330,Topwear
29297,02311cae-415d-50cc-9bdc-87917f90fb88,1199,1,Keo,Clothing and Accessories,56,FALSE,Keoti,521,Topwear
25805,02330da5-6ad6-5820-bc87-490134a2a7c2,1399,3,Mah,Clothing and Accessories,72,FALSE,Mahir Apparels,390, Kurtas Ethnic Sets and Bottoms
26707,0234c483-79ac-5793-82e7-eb8fce0b8d88,799,4.099999905,TOM BU,Clothing and Accessories,32,FALSE,TOMBURG,539,Topwear
21925,0234dfb9-6276-5bdc-bcb8-860ca191c0ab,1749,3.799999952,allan pet,Clothing and Accessories,64,FALSE,Allan peter,629, Kurtas Ethnic Sets and Bottoms
12513,023f443f-0185-52df-bb27-9b0f1276ad36,1149,2.5,ECKO Unl,Clothing and Accessories,33,FALSE,SandSMarketing,769,Topwear
5942,02404cdf-968d-52d0-8673-27314c197b23,1599,3.900000095,SATDEVANGIKHADIBHAND,Clothing and Accessories,43,FALSE,Satdevangi Khadi Bhandar,899, Kurtas Ethnic Sets and Bottoms
10096,02419034-e005-5ae6-8a6e-3fa8611ec5fb,1699,2.799999952,Breakboun,Clothing and Accessories,50,FALSE,BREAKBOUNCE,849,Winter Wear
1096,024a022d-3cd0-5cdf-8d31-ab0c0c8f58d0,3999,2.799999952,Solid Styl,Clothing and Accessories,63,FALSE,SKDLifestyles,1461,Winter Wear
2099,024bfdd7-7e3d-593b-8b36-cc86e2407ff8,3499,4.5,REEB,Clothing and Accessories,33,FALSE,RetailNet,2344,Topwear
17078,024d1ea1-e50a-5d73-99d7-13c3e87ba940,1999,4.300000191,U.S. POLO ASS,Clothing and Accessories,45,FALSE,RetailNet,1099,Topwear
18255,024d624f-c6ab-51ab-b49b-b3848d81374a,1299,4.599999905,Onei,Clothing and Accessories,70,FALSE,ONEIRO CONCEPTS,379,Topwear
14109,024db100-dfd0-59f6-a543-4c989208fdeb,1599,4.199999809,Marca Disa,Clothing and Accessories,45,FALSE,Marca Disati,879,Winter Wear
25776,02513c18-00ff-5abb-85b8-642ff0efde90,799,1,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,519,Bottomwear
23293,02516c04-2bc6-5ca0-87c7-49addd923597,629,4.099999905,ARBO,Clothing and Accessories,42,FALSE,ARBOR,360,Topwear
23497,02544878-104c-5795-8fe3-98e02622028c,799,3.900000095,ARBO,Clothing and Accessories,54,FALSE,ARBOR,360,Topwear
1442,02565467-eb4c-53f8-a429-c581631a4103,999,3.799999952,A J STYL,Clothing and Accessories,58,FALSE,Global AAA,417,Topwear
1698,0257378a-9b7e-5a2f-87e3-c7a12579554e,5999,4.099999905,REEB,Clothing and Accessories,30,FALSE,RetailNet,4199,Tracksuits
12759,0257dabf-1e34-5e86-9cab-13e6f8543401,1149,2.5,ECKO Unl,Clothing and Accessories,35,FALSE,SandSMarketing,746,Topwear
17873,025a224d-67c3-54f6-87ba-5505de8e654f,915,3.599999905,Black Beat,Footwear,65,FALSE,Black Beatle,320,Men's Footwear
7607,025d7339-5571-50e3-a7b6-997d7c20e628,1299,3.900000095,SUR,Clothing and Accessories,46,FALSE,a3Creations,699,Topwear
11282,025f8ed4-8922-5d6b-87ab-32354e35d065,2599,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1039,Topwear
21944,0263d979-7ac2-55e7-a2af-06ea4b98a451,1749,3.5,allan pet,Clothing and Accessories,64,FALSE,Allan peter,629,Topwear
23315,02669db4-ad0f-5ecc-99a1-ccf3997f66f8,939,4,ARBO,Clothing and Accessories,51,FALSE,ARBOR,455,Topwear
10682,0269543c-e1c4-51d5-a86d-20821a697282,999,3.599999905,Gracew,Clothing and Accessories,75,FALSE,GRACEWAY,249,Winter Wear
29845,02699704-9e35-5ab9-b103-164f526b52c1,1199,3.799999952,Oka,Clothing and Accessories,44,FALSE,OKANE,660,Topwear
22756,026a1145-987d-5cdf-9296-a943eec81e2e,920,4.699999809,ARBO,Clothing and Accessories,48,FALSE,ARBOR,474,Topwear
16663,026d547a-beb5-547a-9354-0750b7dd0b92,699,3.400000095,Urban D,Clothing and Accessories,55,FALSE,VRS FASHIONS PVT LTD,308,Innerwear and Swimwear
9696,0270b707-7aa0-51c7-a239-837dd85288aa,599,3.799999952,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
19709,02712e64-a715-56fe-a70e-dc91eb1a9e0e,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
27064,02743d1c-3735-50dc-9383-2ddc2640809d,2299,3.299999952,Pu,Clothing and Accessories,60,FALSE,PumaSportsIndia,919,Topwear
506,02771a36-a5ae-5c28-bf6f-54728c9cee34,1099,1.899999976,ShreeR,Clothing and Accessories,45,FALSE,SRCP,599,Bottomwear
26790,027a0354-9c27-58ed-af94-2a67ecd2690d,799,4,TOM BU,Clothing and Accessories,56,FALSE,TOMBURG,349,Topwear
8649,027c9963-9c37-593a-8810-027a1e7fd1ea,978,3.900000095,V,Clothing and Accessories,8,FALSE,SONUMONUGARMENT,899,Innerwear and Swimwear
29809,0281ec81-b636-5f47-9d0a-865fd8d5331a,475,3.799999952,Oka,Clothing and Accessories,41,FALSE,OKANE,276,Topwear
28158,028397a8-3bf4-5f1c-9336-3b83a0ac5838,1299,4.199999809,Tees Collecti,Clothing and Accessories,65,FALSE,TC001,449,Topwear
9734,0284f78a-4098-51e5-ab79-cd041d3b6bb3,599,3.799999952,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
14615,0297a75e-a28b-5485-a5d1-84e3e86944ed,2397,4.099999905,Scott Internation,Clothing and Accessories,79,FALSE,switzinc,499,Topwear
16549,0299b88e-0280-518f-bd14-780f4f441e52,999,3.400000095,Urban D,Clothing and Accessories,60,FALSE,VRS FASHIONS PVT LTD,399,Bottomwear
25103,029b9b19-25ac-5b67-bb14-63f082d17868,699,3.900000095,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,454,Topwear
1928,02a0c002-920a-56d2-ab03-7fbfb1ed6d56,2199,3.5,REEB,Clothing and Accessories,33,FALSE,Tayab Manch Fashions,1473,Topwear
11737,02a347f9-1a11-54ed-abeb-63e2ddda45aa,1899,3,Steenb,Clothing and Accessories,47,FALSE,BrandFortunes,999,Bottomwear
22879,02a3c441-ef6d-5fe8-853d-94c7304c24da,860,4.199999809,ARBO,Clothing and Accessories,41,FALSE,ARBOR,502,Topwear
24572,02a4fa21-c51a-5e12-8828-5d2359018cfb,1999,3.599999905,JACK AND HAR,Clothing and Accessories,65,FALSE,Rakshita,699,Winter Wear
14020,02a5364f-db31-55bc-803a-680234426b1e,999,3,She,Clothing and Accessories,72,FALSE,SHE,279,Topwear
11713,02a82363-c2ac-5de7-a8b6-a562866790e0,1799,4,CLOTH,Clothing and Accessories,66,FALSE,CLOTHINTRENDZ,599,Bottomwear
17499,02aef541-5d7b-58dd-a29b-e48ccd1ca21d,399,3.799999952,Welwe,Clothing and Accessories,37,FALSE,Eishitenterprises,249,Clothing Accessories
27255,02af7733-19b0-5eb1-832a-bb2bb3b66a24,4499,4,Pu,Clothing and Accessories,52,FALSE,RetailNet,2159,Winter Wear
17658,02b30bd7-a60a-53be-8977-cbf6c471d7ec,849,4.5,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
1147,02b37756-76a5-50ba-8d33-4899aac1af71,1799,3.799999952,Solid Styl,Clothing and Accessories,72,FALSE,SKDLifestyles,499,Topwear
20885,02b41320-b983-5493-b0fe-724b1a8a0e16,999,4.099999905,dunam,Clothing and Accessories,57,FALSE,Dunamis,420,Bottomwear
5145,02b46a3b-42af-5d8d-b296-cbcdef8adb12,999,4,Bone,Footwear,52,FALSE,Manojsunda,474,Men's Footwear
7199,02b7e6e9-6426-51b3-9522-6da14c23a823,2598,2.900000095,Dudli,Clothing and Accessories,34,FALSE,DudlindFashion,1698,Topwear
24812,02b851e6-8cd6-51d5-abb9-9a14c5a18f32,999,2.299999952,Sketch Vib,Clothing and Accessories,46,FALSE,SketchVibes,539,Topwear
3908,02bdf0fc-3b1a-5506-996c-698b4df29253,849,4,Vector,Footwear,5,FALSE,PROKICK SPORTS,799,Men's Footwear
9313,02c0c591-91cf-5ab5-a268-171ff009bf1b,399,3.5,R,Clothing and Accessories,56,FALSE,LAXMINARAYANBEDDING,175,Clothing Accessories
9161,02cb88cf-b541-5bbc-abc7-75c5d3432b77,949,3.200000048,MASH UNLIMIT,Clothing and Accessories,65,FALSE,HIGHSTREET TRENDZ LLP,329,Topwear
26692,02d1da3b-f5c2-5cb6-8caf-f862b576f105,398,4.300000191,TOM BU,Clothing and Accessories,3,FALSE,TOMBURG,385,Innerwear and Swimwear
23028,02d2f455-8632-5628-b47e-38b2c8e584af,849,4.800000191,ARBO,Clothing and Accessories,46,FALSE,ARBOR,455,Topwear
20875,02d398ef-9bab-5add-9c22-22d752540ddd,3499,5,Paridhanlok Onli,Clothing and Accessories,71,FALSE,Globalkart India,999,Clothing Accessories
12195,02d54dab-4e12-519d-aac0-1cc1909d719d,499,2.5,ECKO Unl,Clothing and Accessories,20,FALSE,SandSMarketing,399,Topwear
13645,02df9b6b-5ef5-5ef7-bf10-78bf7502064a,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
23977,02e41b2e-1327-59f6-bfa4-62b37443f076,2999,3.700000048,DiscountZila Fashi,Clothing and Accessories,67,FALSE,DiscountZila,989,Bottomwear
29946,02e516bb-9d23-5981-84ea-d10e7086fc94,899,3.799999952,Oka,Clothing and Accessories,44,FALSE,OKANE,495,Topwear
25839,02e94f66-d6c7-5d52-a6ff-5bff2542ca6e,3299,4.099999905,Mah,Clothing and Accessories,69,FALSE,Mahir Apparels,999, Kurtas Ethnic Sets and Bottoms
17131,02ed11f9-0d58-5e28-aa77-206d36060361,1049,3.200000048,U.s.Polo Associati,Clothing and Accessories,2,FALSE,AHUJA TRADERS,1025,Bottomwear
4796,02ef35d8-5853-5a5a-b3fd-e54d026e198b,1996,3.599999905,Shoef,Clothing and Accessories,59,FALSE,SHOEFLY,806,Topwear
19666,02f18dd3-4c6b-52e5-8398-f6874232bf91,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
5682,02f652f8-67c2-55f1-9345-2587021eb8af,699,3.799999952,ModeWa,Clothing and Accessories,57,FALSE,MP TRADERS 510,299,Topwear
18823,02fd4289-4e69-5260-a739-3250b4ba49d6,599,4.699999809,Cots,Clothing and Accessories,33,FALSE,EVINCEMARKETERS,399,Clothing Accessories
29408,02ff7799-2f0b-55eb-9022-ac707967f7a8,1799,3.900000095,Keo,Clothing and Accessories,63,FALSE,Keoti,664,Topwear
10349,0301e311-4b1b-5c29-824c-108a37bfaaba,1199,4.5,Gracew,Clothing and Accessories,70,FALSE,GRACEWAY,349,Clothing Accessories
25508,0306513f-be04-5619-871f-852621e27392,799,3.900000095,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,519,Topwear
24402,03072030-28b6-5121-a875-38705ecb3f58,2999,2.799999952,A,Clothing and Accessories,66,FALSE,ARYACITION,999,Topwear
13302,030b51b0-9ed0-5cc6-9348-bbbcf9b2ad7b,1899,3.400000095,Amp,Clothing and Accessories,61,FALSE,AFFGARMENTS,725,Topwear
22265,03100c2f-4db1-5f7c-a60c-34139516f666,750,2.799999952,GLO,Clothing and Accessories,60,FALSE,Glodt,299,Innerwear and Swimwear
1366,031ad01e-a5cd-5a45-957a-26799fb6d37b,699,1.700000048,CA,Clothing and Accessories,57,FALSE,caratrend,299,Topwear
8110,0320d384-01ac-58e7-84e2-7306fe99a0ca,599,4.099999905,Aeload,Clothing and Accessories,58,FALSE,Aeloader Enterprise,250,Clothing Accessories
25659,0323ee18-2dad-5caf-8600-807a450b7ce3,699,3.900000095,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,454,Topwear
9890,03274514-c2d0-5708-b49a-347f8eb7cc0f,599,4.400000095,CupidSto,Clothing and Accessories,16,FALSE,CupidStoreIN,499,Topwear
18773,0327fb72-fd5b-55f3-be92-34f5393c07e2,599,4.699999809,Cots,Clothing and Accessories,16,FALSE,EVINCEMARKETERS,499,Clothing Accessories
1114,032cbcf0-ef15-5d6c-b858-052cb4554b94,2299,3.299999952,Solid Styl,Clothing and Accessories,56,FALSE,SKDLifestyles,999,Topwear
10742,032cd7e2-704a-5219-bd68-2ddd57091f55,5999,4.300000191,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,2399,Winter Wear
12623,03319608-f313-5ff4-8349-b0f0b9846831,1149,2.5,ECKO Unl,Clothing and Accessories,32,FALSE,SandSMarketing,781,Topwear
14308,0338983b-943e-5894-afeb-30b54136d6fd,899,4.199999809,Marca Disa,Clothing and Accessories,30,FALSE,Marca Disati,629,Topwear
23245,033d41b5-f743-5249-aba8-b7c78e96ef68,860,4.199999809,ARBO,Clothing and Accessories,41,FALSE,ARBOR,502,Topwear
9519,03402d87-d3c2-557b-8e11-9a2336a90c7c,1499,2.700000048,Lucky Bi,Clothing and Accessories,37,FALSE,STORM CYBER PUNK,939,Topwear
18707,034190a6-a282-5156-8df5-b120a6a639cb,699,4.699999809,Cots,Clothing and Accessories,35,FALSE,EVINCEMARKETERS,449,Clothing Accessories
24424,0344ec73-d801-5aa7-ab1e-dcaa6befa7d2,2999,2.799999952,A,Clothing and Accessories,66,FALSE,ARYACITION,999,Topwear
11294,03471c6a-a12a-574c-a7b9-14a27237ec35,1999,3.400000095,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,799,Topwear
18047,034e91ec-b68f-55d1-a003-449804af9686,849,3.599999905,Black Beat,Footwear,63,FALSE,Black Beatle,308,Men's Footwear
11915,0350509d-4724-530f-a943-4998cfeb954e,1049,3.700000048,Steenb,Clothing and Accessories,47,FALSE,BrandFortunes,549,Topwear
11411,0351a9c0-4bb5-5c00-a8b8-697f2e56744c,3799,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1519,Winter Wear
5629,035289a9-58d1-52c2-97f2-30aa5acee4d6,699,3.799999952,ModeWa,Clothing and Accessories,57,FALSE,MP TRADERS 510,299,Topwear
770,03552a9e-5d0e-5aad-8b35-03cba6bc3ace,799,2,Fairdea,Clothing and Accessories,53,FALSE,Wildclass,369,Innerwear and Swimwear
21252,0359a197-ab49-5f3f-88b7-900fa6844a34,875,3.799999952,Adam Park,Clothing and Accessories,32,FALSE,SouthIndiaShoppingMall,590,Topwear
21736,035b862c-85d1-5f60-803c-e323729f0116,999,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,499,Topwear
6071,035c953f-113a-5aac-ae82-27ddfa907381,2999,3.900000095,M7 By Metrona,Clothing and Accessories,60,FALSE,RetailNet,1171,Winter Wear
26712,03603018-7d61-5150-a45a-2c2a18e77610,799,4,TOM BU,Clothing and Accessories,56,FALSE,TOMBURG,348,Topwear
16147,0360e35c-226d-50b3-8e7d-9f5acc3ccc6b,2499,2.599999905,Fesn,Clothing and Accessories,59,FALSE,Fashion Soul,1020,Bottomwear
28763,03620d13-2c1a-5097-b4d8-2df8cc58a8c1,999,3.200000048,vims rai,Clothing and Accessories,60,FALSE,WHITE SKY,399,Fabrics
29933,03626aa9-dd29-5396-8f0d-b9dfdf09ccb1,999,3.799999952,Oka,Clothing and Accessories,49,FALSE,OKANE,500,Topwear
11024,03630fb6-7423-50f5-8d4f-56b0c24bd631,2599,3.599999905,True Bl,Clothing and Accessories,60,FALSE,KAPSONSRETAILPVTLTD,1039,Topwear
7195,037812ea-cee1-51cd-8ebd-2cfedf282142,1299,2.900000095,Dudli,Clothing and Accessories,38,FALSE,DudlindFashion,799,Topwear
15956,03786c67-b789-5250-9b16-198d1653c8f3,1500,2.700000048,TEE BUD,Clothing and Accessories,73,FALSE,T-SHIRT EXPRESS,399,Topwear
8506,03809a66-e1ac-5f0c-b96b-d5b594721efc,210,4.199999809,V,Clothing and Accessories,4,FALSE,ROCKYMOUNT,200,Innerwear and Swimwear
10489,03821133-876c-5cdf-afb3-195900a52412,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
25118,0389ed92-ab4c-5036-8f3a-fbf1b7031df1,699,4.199999809,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,454,Topwear
15909,038b837c-061e-5062-9fd3-43108914fc73,1500,4,TEE BUD,Clothing and Accessories,70,FALSE,T-SHIRT EXPRESS,450,Topwear
11577,038d53a0-0f4d-5348-bf90-7b0f891f1daa,3799,2.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,1519, Blazers Waistcoats and Suits
20125,0390dae2-faa7-577f-8f31-9899be08e862,1299,4.5,PixF,Clothing and Accessories,76,FALSE,PixFab,299,Topwear
14365,0391739e-f4a1-5d61-8c3e-031f3afb92d6,1199,4.199999809,Marca Disa,Clothing and Accessories,30,FALSE,Marca Disati,839,Topwear
20664,0391c73f-080f-5c8e-92b4-85cd13a63924,999,3.900000095,FLEXIM,Clothing and Accessories,60,FALSE,Flexikaart,399,Topwear
16836,039231ba-4818-53c7-8203-59eef55cbd3b,1599,4.199999809,Bofri,Clothing and Accessories,45,FALSE,SKY LINE 007,871,Winter Wear
25653,03924b7e-817b-5f67-b56f-c473b7d69e3e,1399,3.900000095,Free Authori,Clothing and Accessories,45,FALSE,BioworldMerchandising,769,Winter Wear
4946,0394a25f-3323-5900-b529-db9eeef9b981,1996,3.599999905,Shoef,Clothing and Accessories,59,FALSE,SHOEFLY,806,Topwear
230,039502bd-41ba-5a9e-868c-3dc4b3be5e3d,899,3.900000095,DISCOUNT OUTL,Clothing and Accessories,44,FALSE,S P TRADERS,499,Topwear
26893,0398d2c6-bd98-5d93-b600-df6ad2cba614,1299,4.699999809,TOM BU,Clothing and Accessories,46,FALSE,TOMBURG,699,Topwear
11215,039c27ac-db98-5379-bc74-cc541a3b7063,2399,2.599999905,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,959,Topwear
27794,039eb183-f273-5043-a34c-0e54fe9af58b,3999,4.300000191,Pu,Clothing and Accessories,50,FALSE,Tayab Manch Fashions,1999,Bottomwear
17968,039eef8b-ce74-52bf-9152-b9deb6076012,950,3.599999905,Black Beat,Footwear,63,FALSE,Black Beatle,350,Men's Footwear
24934,03a0c235-6d48-56c4-9090-c1815298e4c2,699,4.699999809,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,454,Topwear
7478,03a0dabe-c657-5a62-9188-4c7ca10392b5,2599,3.700000048,Lafant,Clothing and Accessories,69,FALSE,LAFANTAR E-TAIL,799,Winter Wear
7182,03a29ff3-afe2-508c-b371-fb0fa0a887de,1299,4.300000191,Dudli,Clothing and Accessories,46,FALSE,DudlindFashion,699,Topwear
11582,03a4c1f5-90f0-518b-8504-ed2a73f0541c,3499,3.700000048,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,1399, Blazers Waistcoats and Suits
19055,03adf15c-3950-56f4-ade7-8e22b5c5e455,1499,4.300000191,RodZ,Clothing and Accessories,66,FALSE,Roden,499,Topwear
26901,03ae4107-b497-5897-ad09-a0a22c2fa57d,899,3.799999952,TOM BU,Clothing and Accessories,44,FALSE,TOMBURG,499,Topwear
19131,03b111bc-90fe-56df-a63a-66cbae2d2172,1200,4,yellowvib,Clothing and Accessories,70,FALSE,AMALGUS ENTERPRISE,360,Topwear
28203,03b4d704-8c0c-58ab-93e0-44268b49f5f3,1299,4.099999905,Tees Collecti,Clothing and Accessories,80,FALSE,TC001,249,Topwear
3854,03b5c907-970e-5506-8dc3-d0463bafdf38,2499,3,Crocks Cl,Clothing and Accessories,64,FALSE,crockscl,899,Topwear
28311,03b9a34d-6de8-5c5a-b338-330a19bf88f8,1499,3.200000048,vims rai,Clothing and Accessories,76,FALSE,WHITE SKY,359,Fabrics
11140,03c0b979-99e6-5cf4-aa0d-956af9ef9c72,999,4,True Bl,Clothing and Accessories,60,FALSE,ArvindTrueBlue,399,Topwear
12357,03c4322b-ab6d-5839-b56a-262a469f4697,1949,2.5,ECKO Unl,Clothing and Accessories,23,FALSE,SandSMarketing,1500,Bottomwear
6408,03ca73c3-5db9-5a56-a06e-b828daf1ae40,849,3.200000048,East I,Clothing and Accessories,28,FALSE,ZIYAA,610,Innerwear and Swimwear
6827,03cac99e-0e93-593f-91d9-a4ee747aa9f0,1495,3.799999952,HUMBE,Clothing and Accessories,48,FALSE,HUMBERT,775,Topwear
26693,03d05dba-77ed-5fb4-b1d6-5c7057f1a316,1999,4.900000095,TOM BU,Clothing and Accessories,57,FALSE,TOMBURG,849,Bottomwear
23145,03d08717-4861-57b8-8957-e46a5161cdd1,758,4.199999809,ARBO,Clothing and Accessories,43,FALSE,ARBOR,432,Topwear
17234,03d1363c-2dd0-5217-83f6-b6f0309d0427,2299,3.5,CANTAB,Clothing and Accessories,50,FALSE,CANTABIL RETAIL,1149,Topwear
3989,03d714cd-cba4-52c7-a981-f7bc70df0e51,949,4.099999905,Vector,Footwear,9,FALSE,SOCCERINTERNATIONAL,855,Men's Footwear
22067,03d7c8dd-3cbf-5d1c-bb5b-c13948f5bbd0,1399,2.200000048,Mett,Clothing and Accessories,35,FALSE,Octave Store,909,Topwear
25228,03d9bd92-1c81-5b01-a18e-bcd48fab3822,799,3.900000095,Free Authori,Clothing and Accessories,35,FALSE,BioworldMerchandising,519,Topwear
25414,03d9d45f-d94c-508e-b093-cd6f1a4ffa46,499,3.900000095,Free Authori,Clothing and Accessories,15,FALSE,BioworldMerchandising,424,Topwear
21947,03db0d57-4604-5e02-a16d-995728cf0fc2,1749,4,allan pet,Clothing and Accessories,60,FALSE,Allan peter,699,Topwear
462,03db2eb6-3d3b-5f59-9794-3beeac465767,799,3,SayItLo,Clothing and Accessories,62,FALSE,sayitloud,299,Topwear
20805,03e2aa16-987d-573c-852a-ffcc480e0377,999,3.700000048,Sharar,Clothing and Accessories,70,FALSE,Shararat,299,Innerwear and Swimwear
21565,03e394b2-9ac8-5986-9f68-93cf856d17eb,499,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,249,Topwear
23740,03e54147-9ac7-5a0f-8251-8c4ca1042630,2199,3.400000095,EverLa,Clothing and Accessories,54,FALSE,EverLandIndia,999,Winter Wear
23787,03e8469d-412b-5613-a4bb-f293da11ad6a,800,4.400000095,Footprin,Clothing and Accessories,37,FALSE,GreenWudOrganiClothi,499,Clothing Accessories
7385,03e98487-ec6f-58d4-b4cd-0103300ab74b,2599,3.599999905,Lafant,Clothing and Accessories,76,FALSE,LAFANTAR E-TAIL,598,Winter Wear
10621,03f3154a-6890-5bcd-92c7-bf2e5d727226,999,4.5,Gracew,Clothing and Accessories,57,FALSE,GRACEWAY,429,Clothing Accessories
5044,03f49ae0-0ac7-5e0c-987e-a3ecb0bbdb67,498,5,Shoef,Clothing and Accessories,50,FALSE,SHOEFLY,246,Topwear
21714,03f5393b-e69f-5773-9734-8f0a83dd0906,2499,2.299999952,T10 Spor,Clothing and Accessories,50,FALSE,T10Sports,1249,Topwear
